location,date,avg,median,high,low,std,obs
PEPCO,2024-06-02,22.973859416666667,22.408855,43.608031,10.057611,11.228173983793939,24
PEPCO,2024-06-03,39.4797725,35.5549715,86.242266,15.028739,20.123446870191373,24
PEPCO,2024-06-04,46.211498875,43.649196,94.966487,15.083155,22.97842096335903,24
PEPCO,2024-06-05,41.248781125,41.0336875,64.507809,21.285489,12.779811226207872,24
PEPCO,2024-06-06,39.45679191666667,40.9026355,61.134231,20.519372,11.640604365651084,24
PEPCO,2024-06-07,32.032197583333335,29.8998125,50.952729,17.465723,10.467657289019884,24
PEPCO,2024-06-08,22.964656541666667,19.8764235,40.056933,11.70366,10.01114619788813,24
PEPCO,2024-06-09,22.229578541666665,21.1900675,38.938707,10.933188,9.068984119013129,24
PEPCO,2024-06-10,22.111379,21.7341455,34.067644,10.1603,7.73045219502868,24
PEPCO,2024-06-11,21.977772833333333,19.947362,34.895821,11.199482,7.352782205637993,24
PEPCO,2024-06-12,23.931055416666666,21.618068,45.043147,10.875991,10.720480988759919,24
PEPCO,2024-06-13,32.469698125,26.9679565,69.946729,14.064604,18.240598098766966,24
PEPCO,2024-06-14,37.158460416666664,32.8076375,68.811909,17.018785,17.373014318156983,24
PEPCO,2024-06-15,26.524196208333333,23.498649999999998,43.935223,14.281847,10.442044289619494,24
PEPCO,2024-06-16,26.29587558333333,20.721758,56.00397,10.98293,15.463140109795951,24
PEPCO,2024-06-17,38.67371370833333,33.636892,83.495248,15.188119,22.199242421930474,24
PEPCO,2024-06-18,42.41057779166667,36.108521499999995,85.525499,17.31376,20.383638080266202,24
PEPCO,2024-06-19,40.374291,33.677032999999994,73.380239,20.789067,17.155281492809124,24
PEPCO,2024-06-20,51.25386283333333,40.719662,122.787876,18.494265,32.1263733273783,24
PEPCO,2024-06-21,59.943632083333334,40.7696895,159.148627,17.311524,45.142332145992285,24
PEPCO,2024-06-22,51.75796433333334,37.335894499999995,129.54442,17.920943,35.05619483940536,24
PEPCO,2024-06-23,46.217462250000004,39.450402,98.476314,18.541275,25.589686620134973,24
PEPCO,2024-06-24,38.15380704166667,34.3144195,63.301018,20.00327,14.911400126099798,24
PEPCO,2024-06-25,34.40327941666667,27.942673,68.950433,15.093996,17.91304029410519,24
PEPCO,2024-06-26,44.59307583333333,37.1630015,88.836114,18.715144,22.994501779176343,24
PEPCO,2024-06-27,34.851121666666664,30.740541,56.386459,18.337169,12.795321434383878,24
PEPCO,2024-06-28,30.966400916666668,25.7110505,53.59382,15.566623,13.714766142622256,24
PEPCO,2024-06-29,37.37416691666667,33.9769505,68.890308,17.160379,17.06616839676453,24
PEPCO,2024-06-30,37.663062375,35.729067,65.560022,19.405908,15.764135695779274,24
PEPCO,2024-07-01,27.290559708333333,23.199229,41.846975,16.581045,8.89595774677064,24
PEPCO,2024-07-02,29.944857499999998,22.146403999999997,64.464384,12.197252,17.225813630173217,24
PEPCO,2024-07-03,37.11736154166667,34.2716965,69.299437,14.194041,17.9878517327393,24
PEPCO,2024-07-04,42.07713475,41.2597145,77.196889,15.358731,20.80223149967892,24
PEPCO,2024-07-05,52.18197516666667,43.689017500000006,113.280646,17.099662,30.157587759062405,24
PEPCO,2024-07-06,47.89462745833333,41.858663,101.200509,19.380612,26.020265302856327,24
PEPCO,2024-07-07,49.562044541666666,34.3185035,124.840562,14.261328,34.7559452280051,24
PEPCO,2024-07-08,82.466526375,50.350535,250.974,20.102679,72.77884026779927,24
PEPCO,2024-07-09,100.6866445,68.919925,272.601982,24.647138,81.2262988770918,24
PEPCO,2024-07-10,110.68978020833333,77.15446299999999,299.950776,26.033569,89.61584474809585,24
PEPCO,2024-07-11,59.11537558333333,52.039583500000006,114.757058,23.14213,29.15010381557284,24
PEPCO,2024-07-12,45.514979708333335,46.3164735,71.808341,19.79159,17.19944337704656,24
PEPCO,2024-07-13,48.866808875000004,44.783946,101.71809,18.352408,26.46794863649816,24
PEPCO,2024-07-14,57.687174999999996,45.496936500000004,146.649027,16.097451,41.38853221993827,24
PEPCO,2024-07-15,148.42494958333333,61.51943299999999,527.040908,18.835381,167.03692814138793,24
PEPCO,2024-07-16,146.14654104166667,57.408902499999996,534.796315,21.227566,163.03710212217092,24
PEPCO,2024-07-17,78.394691125,55.775450000000006,173.703893,27.23159,50.714777088493285,24
PEPCO,2024-07-18,42.871415750000004,40.6427685,70.390403,18.521887,16.743484004582477,24
PEPCO,2024-07-19,35.475547999999996,30.485928,65.002436,16.317798,15.731246792719437,24
PEPCO,2024-07-20,33.03712516666666,31.182773500000003,53.00633,15.671021,12.965188306444345,24
PEPCO,2024-07-21,36.47849779166667,29.3336335,83.869258,11.90418,22.89470250489367,24
PEPCO,2024-07-22,41.891479,45.170083500000004,75.883126,15.627952,18.09392753807809,24
PEPCO,2024-07-23,51.496358375,43.555198000000004,123.172608,16.990307,30.526638241509556,24
PEPCO,2024-07-24,52.370544208333335,47.705228000000005,96.296523,19.998858,23.424386679931963,24
PEPCO,2024-07-25,46.17669295833333,44.329705,80.114705,18.536557,17.114897416966894,24
PEPCO,2024-07-26,35.807899875,29.658755499999998,62.182561,13.73073,16.509180141775037,24
PEPCO,2024-07-27,29.200022208333333,25.635673,57.22199,11.820144,16.21250990445558,24
PEPCO,2024-07-28,30.74580883333333,24.9055375,70.559152,10.683746,19.706830471725617,24
PEPCO,2024-07-29,42.904722291666666,36.410241,98.298734,14.651946,24.106947864325157,24
PEPCO,2024-07-30,43.64736475,36.421958000000004,97.781407,17.030542,22.583505778372597,24
PEPCO,2024-07-31,80.71861695833333,45.905196000000004,276.62621,16.841007,80.06799332473972,24
PEPCO,2024-08-01,94.42912691666668,49.4537165,301.244238,17.753644,90.95292833344108,24
PEPCO,2024-08-02,88.79203591666668,50.309184,257.456079,19.759619,76.79708910339751,24
PEPCO,2024-08-03,48.009447083333335,48.1377265,86.883892,19.16026,21.698691963122716,24
PEPCO,2024-08-04,41.583475666666665,35.829564500000004,91.881811,14.352134,25.27166244967601,24
PEPCO,2024-08-05,75.27842291666667,43.070949,243.953732,13.497576,72.37356068146542,24
PEPCO,2024-08-06,64.40010304166667,44.3263015,170.283472,19.033642,45.84829700167897,24
PEPCO,2024-08-07,38.738131125,35.660982000000004,62.875793,17.744058,14.684933381044639,24
PEPCO,2024-08-08,36.89650195833333,31.8076595,65.464521,14.932602,16.94831081385269,24
PEPCO,2024-08-09,37.68120220833333,33.067133,60.702153,20.426005,12.490095386458519,24
PEPCO,2024-08-10,31.10617504166667,25.667458500000002,59.475298,15.649792,14.426867040286524,24
PEPCO,2024-08-11,24.45612595833333,21.801197000000002,47.922684,11.839099,12.173837069687817,24
PEPCO,2024-08-12,32.47181025,25.815351,74.01013,13.671275,18.12029235226479,24
PEPCO,2024-08-13,32.81192158333334,26.305988499999998,64.237408,14.882876,15.475839181588208,24
PEPCO,2024-08-14,33.8135725,28.843576,66.684125,13.991627,16.18137889480414,24
PEPCO,2024-08-15,32.95539804166667,27.171794,69.004458,13.819353,17.272064131113837,24
PEPCO,2024-08-16,38.0953185,31.8503975,75.345105,17.222974,16.5278640953027,24
PEPCO,2024-08-17,35.358669541666664,32.4409085,59.394564,17.012442,15.021017135483007,24
PEPCO,2024-08-18,29.607908249999998,27.497944500000003,50.834426,14.905833,12.325923252820022,24
PEPCO,2024-08-19,29.7556,28.121554,44.254122,15.829515,8.470887229927273,24
PEPCO,2024-08-20,22.285221458333336,20.147304,35.720198,12.434881,6.854921394957387,24
PEPCO,2024-08-21,18.42974225,16.237744,30.428845,10.501963,6.46569354242209,24
PEPCO,2024-08-22,19.36915133333333,16.841642,31.716188,10.50967,7.28215679973464,24
PEPCO,2024-08-23,21.416929041666666,16.8753775,46.593577,9.662888,11.3436136439049,24
PEPCO,2024-08-24,23.3384195,19.455422499999997,52.007696,10.68524,13.398599188476533,24
PEPCO,2024-08-25,27.181829000000004,22.1628885,68.483912,10.432566,18.27685653922623,24
PEPCO,2024-08-26,40.80109508333333,29.8748895,109.095342,14.072415,27.30826198121055,24
PEPCO,2024-08-27,57.050227125,37.145773500000004,166.004389,17.67469,44.263845331500946,24
PEPCO,2024-08-28,83.29889108333333,39.3512245,291.142473,15.195204,85.61405862919574,24
PEPCO,2024-08-29,43.400905,37.6081865,83.926003,14.95122,21.247967362222926,24
PEPCO,2024-08-30,41.138776166666666,39.391839000000004,64.756134,17.501859,14.278168365156198,24
PEPCO,2024-08-31,33.079350166666664,33.280339,54.155144,16.187762,12.084808506807505,24
PEPCO,2024-09-01,26.496634166666666,25.861231,46.68231,13.115171,10.703023210254397,24
PEPCO,2024-09-02,20.242550291666667,16.356645,33.648413,12.41897,7.085658057018714,24
PEPCO,2024-09-03,18.15153391666667,14.9267875,37.634653,10.416901,7.380342931570215,24
PEPCO,2024-09-04,21.014527333333334,18.1092225,43.223912,11.246789,9.773769950345137,24
PEPCO,2024-09-05,26.139064,22.8529965,56.510206,11.282634,13.67461515370406,24
PEPCO,2024-09-06,25.137058,25.4149375,38.361921,15.071314,6.615560151739,24
PEPCO,2024-09-07,19.7062375,18.9594035,26.453614,15.949021,2.9754528021855764,24
PEPCO,2024-09-08,15.807409166666666,13.8786345,32.521446,11.295512,5.503797188347234,24
PEPCO,2024-09-09,23.32240541666667,20.558299,53.975308,11.273585,12.66704628843932,24
PEPCO,2024-09-10,36.4892415,29.151082,102.082193,13.630432,24.21967666002281,24
PEPCO,2024-09-11,49.143168124999995,31.437958,187.885067,15.117331,43.20713882546797,24
PEPCO,2024-09-12,47.25022095833334,33.502373000000006,134.763689,15.012846,32.43605485955424,24
PEPCO,2024-09-13,28.891340208333332,26.127336,54.378383,15.425861,10.70960266460721,24
PEPCO,2024-09-14,28.464985125,24.153384000000003,58.128131,16.073983,11.356251332493343,24
PEPCO,2024-09-15,30.083851125,23.954530499999997,73.884201,14.415835,17.956983578465337,24
PEPCO,2024-09-16,37.27176658333334,33.840446,81.955275,15.199672,17.989072938601826,24
PEPCO,2024-09-17,34.17848554166667,30.0110745,64.04556,15.926659,13.798540410290325,24
PEPCO,2024-09-18,34.466239208333334,33.827347,55.32076,16.601809,11.628212867181132,24
PEPCO,2024-09-19,38.375576583333334,34.6804605,69.758223,17.355797,15.208189612743034,24
PEPCO,2024-09-20,41.953080375,33.915105999999994,109.474461,16.24281,23.74975416820085,24
PEPCO,2024-09-21,41.202137791666665,33.1207985,92.999004,17.2284,22.458431064039853,24
PEPCO,2024-09-22,32.57228133333333,29.834553999999997,66.217817,14.7233,15.559809014070982,24
PEPCO,2024-09-23,37.51454445833333,37.710773,66.415764,14.892493,15.763036686974969,24
PEPCO,2024-09-24,42.88317691666666,45.349497,69.976513,20.402164,12.886016323515316,24
PEPCO,2024-09-25,47.13173595833334,49.660216500000004,91.405776,20.433785,18.37432910298049,24
PEPCO,2024-09-26,47.071222750000004,45.997434,79.772776,20.792138,17.746690864114406,24
PEPCO,2024-09-27,40.17720679166667,41.877613999999994,59.59231,24.663494,9.109091978776828,24
PEPCO,2024-09-28,45.988953208333335,44.7176435,78.123734,22.240284,16.989430578751563,24
PEPCO,2024-09-29,38.1484345,34.7319215,72.929174,18.010976,17.182852355604915,24
PEPCO,2024-09-30,54.45694958333333,57.161886,112.946509,17.53239,23.205557725891033,24
PEPCO,2024-10-01,45.668816625,46.012318,71.251004,19.740394,15.035874831538505,24
PEPCO,2024-10-02,43.865235874999996,44.633416,80.879302,20.301418,17.10864726862157,24
PEPCO,2024-10-03,41.07694708333333,37.444524,93.782938,16.001675,21.270582786240134,24
PEPCO,2024-10-04,49.37509775,41.944998,109.379992,17.261268,26.55144509044165,24
PEPCO,2024-10-05,38.953282916666666,30.5015505,89.179432,19.536735,19.62203350235617,24
PEPCO,2024-10-06,35.032989916666665,25.743462,102.70997,12.841807,24.454810772910676,24
PEPCO,2024-10-07,46.88401808333333,41.692882499999996,117.012471,20.625192,23.98683605053086,24
PEPCO,2024-10-08,47.49880529166666,37.8175895,134.990271,24.028953,27.05786595109946,24
PEPCO,2024-10-09,41.71650925,34.502874500000004,106.607609,19.955256,22.255888970109734,24
PEPCO,2024-10-10,34.214840625,26.705184,80.643337,16.870248,17.756895894016523,24
PEPCO,2024-10-11,37.0528535,30.0622085,74.333802,22.493431,14.549918274062021,24
PEPCO,2024-10-12,38.77008941666667,30.6098455,120.055148,20.46866,23.23694452783475,24
PEPCO,2024-10-13,37.167853375,23.7103115,117.731082,15.637259,27.549447994956914,24
PEPCO,2024-10-14,37.346137375,33.4683785,101.113276,15.482676,21.08504724680236,24
PEPCO,2024-10-15,48.635020583333336,43.3026165,90.269518,31.186115,16.547797741680757,24
PEPCO,2024-10-16,53.27836204166667,43.149508499999996,120.789957,28.976702,23.07066661928012,24
PEPCO,2024-10-17,53.95650533333333,45.4015055,152.161776,27.031793,28.23890704230421,24
PEPCO,2024-10-18,49.76055841666667,41.607079999999996,157.391834,26.189652,28.769739991205125,24
PEPCO,2024-10-19,41.54515941666667,40.864804,85.041389,23.215789,15.77342904632601,24
PEPCO,2024-10-20,34.24402833333333,27.564632000000003,82.817281,20.002977,16.40457456603901,24
PEPCO,2024-10-21,51.55254420833333,43.320528499999995,129.932657,18.164032,31.83231052948477,24
PEPCO,2024-10-22,45.177546416666665,34.579809499999996,106.07162,17.420251,27.044165851616416,24
PEPCO,2024-10-23,51.06369591666667,39.3787265,134.268752,16.158792,34.72901865633744,24
PEPCO,2024-10-24,47.531695750000004,35.646207000000004,110.192701,25.490703,24.62146492488606,24
PEPCO,2024-10-25,45.843796708333336,38.729616,121.928784,24.60121,23.10770013126864,24
PEPCO,2024-10-26,28.160639791666668,22.887044500000002,50.07506,19.436494,9.253915973048034,24
PEPCO,2024-10-27,28.06403475,24.811551,52.819733,19.740782,9.268104592203114,24
PEPCO,2024-10-28,37.41216175,31.881261000000002,104.072534,21.605836,19.141263810265894,24
PEPCO,2024-10-29,32.902263375,27.494592,71.646994,17.61035,15.154689306533916,24
PEPCO,2024-10-30,34.1869715,32.6720725,80.705136,14.537493,17.339416974883104,24
PEPCO,2024-10-31,36.11874825,31.531836,77.581027,14.918105,19.144664143906578,24
PEPCO,2024-11-01,34.623916083333334,34.904672,60.145153,18.278399,11.462476169483878,24
PEPCO,2024-11-02,29.01082620833333,24.804762,47.984481,19.226882,8.849693528622753,24
PEPCO,2024-11-03,22.377334541666666,19.198753,45.077288,15.269756,8.057865457599792,24
PEPCO,2024-11-04,27.853221041666668,25.490606,58.928796,14.195654,11.223967500904607,24
PEPCO,2024-11-05,27.953818583333334,24.533897000000003,62.381938,14.214206,12.455849864249666,24
PEPCO,2024-11-06,39.94329304166667,37.7407585,89.68719,18.804055,17.25015515986953,24
PEPCO,2024-11-07,41.846211375,41.1349215,97.59522,19.898349,17.89465128494712,24
PEPCO,2024-11-08,32.86479345833333,29.627647,60.488924,17.779416,11.229702074355117,24
PEPCO,2024-11-09,22.691963833333332,19.4688125,45.822405,16.537262,7.4840691307523795,24
PEPCO,2024-11-10,25.71895616666667,25.138383500000003,43.386683,18.149885,6.007587054487926,24
PEPCO,2024-11-11,27.02842275,26.4709815,65.646504,13.93523,11.435439964734966,24
PEPCO,2024-11-12,30.347439499999997,26.141896,75.928419,16.109976,13.494861201521001,24
PEPCO,2024-11-13,45.72552125000001,33.569102,119.637352,27.95846,26.306670993145243,24
PEPCO,2024-11-14,41.45405375,42.0513275,64.979456,24.417761,11.938724250111058,24
PEPCO,2024-11-15,36.38722225,33.2248495,55.64623,26.029305,9.209399397247768,24
PEPCO,2024-11-16,25.801096708333333,23.8618335,37.034989,17.854362,5.263255060596721,24
PEPCO,2024-11-17,26.1363485,23.589596999999998,44.738618,21.196289,5.850922952477796,24
PEPCO,2024-11-18,29.675523,27.412087999999997,49.158504,19.606688,7.909842000739282,24
PEPCO,2024-11-19,28.12345225,26.808008,55.892655,18.343308,8.862351678272566,24
PEPCO,2024-11-20,29.403843833333337,29.079635,40.700278,18.643953,6.227894046150897,24
PEPCO,2024-11-21,34.895267249999996,33.968230500000004,65.522799,22.188444,11.137509514344508,24
PEPCO,2024-11-22,47.88466450000001,43.447680000000005,89.562422,32.990152,15.028288126933035,24
PEPCO,2024-11-23,34.83361229166667,32.6641215,52.646707,27.99276,6.599766366054158,24
PEPCO,2024-11-24,29.53061025,26.2746185,48.990723,22.711269,7.268639954066527,24
PEPCO,2024-11-25,31.099822,28.455025499999998,54.429855,22.879642,9.183599390792986,24
PEPCO,2024-11-26,31.67992045833333,28.647037500000003,63.875786,18.422361,11.64783327976499,24
PEPCO,2024-11-27,39.5835485,39.01475000000001,57.752849,29.03345,7.288450331747053,24
PEPCO,2024-11-28,29.35953775,28.528911,42.501436,23.04669,5.301047889311621,24
PEPCO,2024-11-29,27.501648333333332,25.652665,43.416133,23.051163,5.006367490404115,24
PEPCO,2024-11-30,35.361984,33.1374615,55.23398,26.635982,7.323487901403563,24
PEPCO,2024-12-01,39.03912020833334,36.906757,60.465985,30.468193,6.892500640320792,24
PEPCO,2024-12-02,63.76085704166667,50.3728045,189.833368,40.623874,33.8220258422006,24
PEPCO,2024-12-03,67.84728495833333,53.089546,205.022052,37.080469,38.742045389352434,24
PEPCO,2024-12-04,63.360703,50.903399,226.271198,33.766757,45.236353441059435,24
PEPCO,2024-12-05,48.826610666666674,38.578249,144.496801,30.365617,27.35518627168926,24
PEPCO,2024-12-06,88.11909974999999,77.089731,277.584626,38.031024,55.51816309674403,24
PEPCO,2024-12-07,65.234228625,63.8440815,134.28903,28.970467,30.01247362046663,24
PEPCO,2024-12-08,31.41043104166667,28.6043525,52.981881,21.280021,9.074442884384506,24
PEPCO,2024-12-09,33.208145916666666,32.499149,43.916132,23.206861,7.616382937305836,24
PEPCO,2024-12-10,33.055942375,35.215233,43.787893,22.291851,7.057082120749302,24
PEPCO,2024-12-11,35.60620370833333,36.0965495,65.231845,22.05021,11.24283739198323,24
PEPCO,2024-12-12,49.74273804166666,41.069888,99.085304,31.267931,19.514383824987956,24
PEPCO,2024-12-13,52.45803429166667,43.9250365,132.069108,33.938715,22.31346744284228,24
PEPCO,2024-12-14,35.51038475,33.335385,51.182343,26.292285,7.44793401975815,24
PEPCO,2024-12-15,34.90105179166667,33.888743000000005,50.860435,27.409717,5.556490985920333,24
PEPCO,2024-12-16,31.394896458333335,31.778221,41.52418,22.984324,6.004732052893695,24
PEPCO,2024-12-17,27.864541083333336,27.195581,51.310313,18.955799,8.196039128352234,24
PEPCO,2024-12-18,30.617521916666664,31.821042000000002,40.600753,21.793372,5.888769201473457,24
PEPCO,2024-12-19,29.814982375,28.582476,44.347723,21.233276,6.424759531092087,24
PEPCO,2024-12-20,34.316074125,34.468501,45.237493,25.188104,6.059196682723986,24
PEPCO,2024-12-21,41.43047216666667,38.0053715,91.999354,28.041769,17.126402687187973,24
PEPCO,2024-12-22,65.25920283333333,60.5372245,110.09019,42.994045,18.05884420295558,24
PEPCO,2024-12-23,76.49561991666667,68.941632,177.91216,46.451012,29.020528314577327,24
PEPCO,2024-12-24,42.951095124999995,38.99147,70.644117,29.788828,11.429398251986681,24
PEPCO,2024-12-25,29.680732916666667,27.894754,38.464426,26.292008,3.5374351480225354,24
PEPCO,2024-12-26,31.812152583333333,29.791112,42.415348,26.962546,4.436406525081778,24
PEPCO,2024-12-27,32.88974979166667,32.966710500000005,39.5856,28.086678,3.0617691282687476,24
PEPCO,2024-12-28,27.45211225,27.440736,37.760108,21.888949,4.059035856364835,24
PEPCO,2024-12-29,22.632725833333335,21.711955000000003,33.306784,16.592965,4.8603250339478565,24
PEPCO,2024-12-30,22.933957083333336,21.701393500000002,41.861707,15.176779,6.543290675197543,24
PEPCO,2024-12-31,24.380705625,24.479618000000002,32.934742,17.141938,4.798276844536017,24
PEPCO,2025-01-01,25.033100708333333,24.2536755,34.088749,21.404598,3.520903832737769,24
PEPCO,2025-01-02,34.43621291666667,32.2297595,54.740301,25.314091,8.132305933728096,24
PEPCO,2025-01-03,35.148581625,33.526092,46.628005,28.956459,5.309178712076848,24
PEPCO,2025-01-04,40.93574625,38.320548,61.378755,33.725171,7.603983182273789,24
PEPCO,2025-01-05,45.577804541666666,44.3470985,71.52361,34.679277,9.236677245295228,24
PEPCO,2025-01-06,55.701669083333336,59.2062725,81.43381,34.824838,16.771838511118446,24
PEPCO,2025-01-07,70.24186316666668,61.872467,155.918056,44.36568,26.999158227086497,24
PEPCO,2025-01-08,88.71350704166667,76.89511250000001,198.885615,63.455674,32.15244550151583,24
PEPCO,2025-01-09,89.36556370833334,78.01545949999999,214.420272,49.930255,35.464064038618694,24
PEPCO,2025-01-10,73.34820066666667,68.779662,155.126696,46.619179,26.506765406337443,24
PEPCO,2025-01-11,46.85379741666667,46.7371325,58.89598,40.610215,5.137045844148882,24
PEPCO,2025-01-12,48.738106375,51.144296499999996,73.829813,33.204073,10.536698625885297,24
PEPCO,2025-01-13,49.825273375,44.255584,97.747192,34.925728,14.929663378181889,24
PEPCO,2025-01-14,58.347350875,48.4290835,120.029331,43.386224,19.932770898454255,24
PEPCO,2025-01-15,67.77938133333333,61.319901,128.960329,46.530461,19.217998290920082,24
PEPCO,2025-01-16,67.73519733333333,66.4784335,150.752279,40.063785,24.40953719703455,24
PEPCO,2025-01-17,46.40729341666667,45.203578,92.955198,32.804192,13.03089570438088,24
PEPCO,2025-01-18,43.90531445833333,42.453205,57.72452,35.746334,6.646657641741072,24
PEPCO,2025-01-19,74.262373875,52.979188,208.185513,42.995261,45.475128875509334,24
PEPCO,2025-01-20,202.36975275,193.339162,353.966946,114.239057,67.44812696175805,24
PEPCO,2025-01-21,278.49642008333336,264.9556155,355.165835,212.697392,44.85295709042961,24
PEPCO,2025-01-22,251.8260316666667,234.8541695,383.62752,197.474006,47.38771366396765,24
PEPCO,2025-01-23,187.11753975,217.116099,371.5246,70.142511,85.26554500948234,24
PEPCO,2025-01-24,90.250855375,87.30551750000001,188.958039,52.675168,31.68835907929973,24
PEPCO,2025-01-25,68.72187320833334,74.821186,140.633922,35.717974,26.184448967184398,24
PEPCO,2025-01-26,41.282005625000004,38.8210355,50.670744,34.478263,5.154885219315403,24
PEPCO,2025-01-27,41.76532766666667,39.163506,74.060574,30.482951,9.972618320791158,24
PEPCO,2025-01-28,39.05501420833333,34.6976455,83.095404,27.909185,12.001837702366828,24
PEPCO,2025-01-29,35.69189541666667,30.719219,57.357133,27.648466,9.87120082950077,24
PEPCO,2025-01-30,38.11695904166667,35.3392925,68.584271,27.091643,10.793511843545497,24
PEPCO,2025-01-31,33.31535820833333,33.080415,41.256065,27.790102,4.284026549502291,24
PEPCO,2025-02-01,28.533076625000003,26.4930015,42.415205,24.514726,4.8551717644873404,24
PEPCO,2025-02-02,39.857276125,37.739316,58.145601,32.862077,6.29207142768039,24
PEPCO,2025-02-03,33.64491891666667,30.455292999999998,59.757846,25.574185,8.632481909291263,24
PEPCO,2025-02-04,32.29096941666666,29.948022,55.027877,24.546449,7.8254129678538895,24
PEPCO,2025-02-05,44.48631304166667,44.982809,57.731552,31.959921,8.239755744584805,24
PEPCO,2025-02-06,39.547869666666664,38.411183,52.330319,30.206364,6.6506211966669175,24
PEPCO,2025-02-07,39.24857775,35.182387000000006,68.129372,26.258981,10.637660503356107,24
PEPCO,2025-02-08,45.962690875,48.86186,54.781918,35.539671,6.967798206134983,24
PEPCO,2025-02-09,36.129741708333334,32.886765499999996,51.8324,29.017423,6.948201585455286,24
PEPCO,2025-02-10,45.506043625,39.910381,90.150228,33.650734,14.067316469616493,24
PEPCO,2025-02-11,49.48860933333333,51.2748785,68.241944,34.501375,9.228997540372614,24
PEPCO,2025-02-12,47.786175625,48.870671,60.858513,37.34516,7.174465473481777,24
PEPCO,2025-02-13,42.24796945833334,38.960653,64.179377,32.280441,8.472392445548342,24
PEPCO,2025-02-14,50.25919629166666,46.816317,102.913744,36.37825,14.785889789702141,24
PEPCO,2025-02-15,43.73543004166667,43.2999065,51.269389,38.387081,3.9902215477160885,24
PEPCO,2025-02-16,36.08994333333333,35.01312849999999,46.594382,31.158301,4.091882458684147,24
PEPCO,2025-02-17,47.48588616666667,41.616583000000006,88.879744,37.223568,14.627634483097562,24
PEPCO,2025-02-18,72.07784116666667,62.4180105,134.0363,51.58678,22.3544570015469,24
PEPCO,2025-02-19,108.65709183333333,103.9840115,168.543893,74.040461,28.348516322747873,24
PEPCO,2025-02-20,122.87631016666667,114.98615699999999,197.530957,89.43803,27.640816477884226,24
PEPCO,2025-02-21,126.76897929166667,134.321126,304.848772,43.714442,69.42530614030211,24
PEPCO,2025-02-22,59.58255429166667,67.34319550000001,95.01112,32.048725,19.908012251003665,24
PEPCO,2025-02-23,40.92071058333333,42.074019500000006,55.064204,29.13519,8.203342204403834,24
PEPCO,2025-02-24,44.099050375,39.026625499999994,80.368272,33.476373,13.005424004896147,24
PEPCO,2025-02-25,41.43305195833333,36.782382,73.830534,28.993453,12.17983027005546,24
PEPCO,2025-02-26,36.210051375,31.190075,58.475854,28.301257,9.620981958687011,24
PEPCO,2025-02-27,34.067160333333334,32.103303,51.825861,26.732573,6.487233086732867,24
PEPCO,2025-02-28,36.113979,31.8523875,61.51981,27.806431,9.331204888882315,24
PEPCO,2025-03-01,33.48861333333333,29.990401,75.471123,26.121595,10.588378613467391,24
PEPCO,2025-03-02,57.522356583333334,56.036932500000006,93.137987,33.516223,18.43732797617058,24
PEPCO,2025-03-03,67.73295745833333,64.7150505,174.171651,35.777438,33.78555785923907,24
PEPCO,2025-03-04,49.5478225,46.8722525,88.515337,34.624166,13.141307004491656,24
PEPCO,2025-03-05,41.19736708333333,42.1554555,57.073944,27.800118,8.637424878541305,24
PEPCO,2025-03-06,49.773686958333336,47.2831275,80.959543,35.92478,11.54890741264624,24
PEPCO,2025-03-07,61.419243625,51.8218435,116.011688,42.098544,20.92821084717016,24
PEPCO,2025-03-08,44.451444,41.542424999999994,69.9925,30.3131,10.759516055713336,24
PEPCO,2025-03-09,46.410091791666666,43.842420000000004,83.542724,28.164794,14.847911419197095,24
PEPCO,2025-03-10,54.23171812500001,42.585681,164.245947,32.625358,30.51836507832999,24
PEPCO,2025-03-11,42.03565279166667,32.968597,101.726442,29.105282,18.79849774920069,24
PEPCO,2025-03-12,50.222897249999995,41.3726595,117.203497,32.61983,21.56473596869921,24
PEPCO,2025-03-13,51.64498533333333,43.594441,104.368129,36.393033,17.752885900163392,24
PEPCO,2025-03-14,48.21776729166667,38.6709925,104.337113,33.427736,17.986916344529693,24
PEPCO,2025-03-15,36.819533041666666,34.4015545,57.144967,28.839869,8.106495251046594,24
PEPCO,2025-03-16,37.415668333333336,38.131048,75.251655,25.450883,10.671614877831155,24
PEPCO,2025-03-17,55.18887916666667,50.019435,102.489694,37.815425,18.754103263809224,24
PEPCO,2025-03-18,56.74801675,44.386875,188.706609,29.702933,36.10114573668747,24
PEPCO,2025-03-19,46.568177041666665,37.315754999999996,109.857743,34.673681,18.608615152353853,24
PEPCO,2025-03-20,50.525547749999994,48.405088500000005,96.228202,31.189975,16.545418506276345,24
PEPCO,2025-03-21,56.44633258333334,48.2488915,141.450971,28.475986,27.57246166129579,24
PEPCO,2025-03-22,41.560916166666665,37.954545499999995,76.534801,29.160053,10.439360426774066,24
PEPCO,2025-03-23,40.750858791666666,36.840625,69.617804,32.00528,9.052854721545538,24
PEPCO,2025-03-24,45.539135791666666,41.5960985,76.838879,30.052953,14.217279903499232,24
PEPCO,2025-03-25,59.143654958333336,53.756916000000004,114.738286,39.076088,18.83467895279817,24
PEPCO,2025-03-26,61.08604033333333,49.452822,130.780519,41.68587,24.745076949029635,24
PEPCO,2025-03-27,66.16544970833333,50.770387,219.976929,34.145213,44.37108879867642,24
PEPCO,2025-03-28,45.024855583333334,40.462897,90.943141,32.676398,13.752675493647308,24
